assoc_type	tissue	drug	nr	nc	mat_size	min_prox	mean_prox_actual	med_prox	max_prox	mean_prox_null	sd_prox	prox_zs
PPI	Skeletal_muscle	carvedilol	68	268	18224	0	3.52079675153644	4	8	3.74931340539947	0.0634366434713676	-3.60228160505011
PPI	Skeletal_muscle	celecoxib	63	268	16884	0	3.40097133380715	3	6	3.7410763148543	0.0677082145469316	-5.02309776329145
PPI	Skeletal_muscle	chloroquine	70	268	18760	0	3.38054371002132	3	6	3.75014112473348	0.0671376586865468	-5.50506857020055
PPI	Skeletal_muscle	chlorpromazine	72	268	19296	0	3.48937603648425	4	9	3.78668843283582	0.0630621867904438	-4.71459065223256
PPI	Skeletal_muscle	clomifene	94	268	25192	0	3.46336138456653	4	9	3.76630120673229	0.0550754549846653	-5.50045064993303
PPI	Skeletal_muscle	clonidine	56	268	15008	0	3.52265458422175	4	8	3.78403784648188	0.0740225837999233	-3.53112859403323
PPI	Skeletal_muscle	curcumin	83	268	22244	0	3.36045675238267	3	7	3.7731207291854	0.0609979280265103	-6.76521301876651
PPI	Skeletal_muscle	danazol	53	268	14204	0	3.45789918332864	3	7	3.75892970290059	0.0736198981941353	-4.08898310044024
PPI	Skeletal_muscle	dasatinib	67	268	17956	0	3.29861884606817	3	6	3.71582242704389	0.0619093262974545	-6.73894558262822
PPI	Skeletal_muscle	desipramine	90	268	24120	0	3.49601990049751	4	8	3.74235271558872	0.0599832654793366	-4.10669231030892
PPI	Skeletal_muscle	desoximetasone	71	268	19028	0	3.35978557914652	3	6	3.74515753100694	0.0660278627578261	-5.83650501113248
PPI	Skeletal_muscle	dexamethasone	75	268	20100	0	3.41109452736318	3	6	3.75707972636816	0.0625544528809608	-5.53094437039325
PPI	Skeletal_muscle	dextromethorphan	68	268	18224	0	3.37703028972783	3	7	3.7630177238806	0.0641790181754489	-6.01423089860271
PPI	Skeletal_muscle	diclofenamide	62	268	16616	0	3.38101829561868	3	7	3.76000210640347	0.0684644998591878	-5.53547913976226
PPI	Skeletal_muscle	dienestrol	69	268	18492	0	3.43051049102315	3	9	3.78295506164828	0.0610646989529382	-5.77165820299474
PPI	Skeletal_muscle	diethylstilbestrol	70	268	18760	0	3.42265458422175	4	6	3.70023627398721	0.0607578309904626	-4.56865699845396
PPI	Skeletal_muscle	diflorasone	77	268	20636	0	3.39872068230277	3	7	3.66944163113007	0.0599018686825002	-4.51940740383595
PPI	Skeletal_muscle	digitoxin	88	268	23584	0	3.32068351424695	3	7	3.69018444708277	0.0577098751710061	-6.40273318458779
PPI	Skeletal_muscle	digoxin	95	268	25460	0	3.34952867242734	3	7	3.68865406520032	0.0568426817962249	-5.96603436109347
PPI	Skeletal_muscle	dihydroergocristine	74	268	19832	0	3.48583098023397	4	7	3.7062381504639	0.0591946918764684	-3.72342795009206
PPI	Skeletal_muscle	diltiazem	59	268	15812	0	3.44706551985834	3	7	3.7215062926891	0.0665513473152471	-4.1237448061083
PPI	Skeletal_muscle	dinoprostone	73	268	19564	0	3.43728276426089	4	6	3.75228864240442	0.064706371652321	-4.86823584910793
PPI	Skeletal_muscle	dipyridamole	67	268	17956	0	3.30012252171976	3	6	3.72286352751169	0.0655651858647964	-6.44764443532083
PPI	Skeletal_muscle	disopyramide	97	268	25996	0	3.24284505308509	3	6	3.75839023311279	0.0571451127624277	-9.02168453444133
PPI	Skeletal_muscle	dobutamine	64	268	17152	0	3.39126632462687	4	6	3.77476868586754	0.068738661338304	-5.57913630807015
PPI	Skeletal_muscle	doconexent	66	268	17688	0	3.38743781094527	3	6	3.74205704432384	0.0690220545797649	-5.13776698676445
PPI	Skeletal_muscle	donepezil	63	268	16884	0	3.44189765458422	3	7	3.76816690357735	0.0693903959033195	-4.70193669809458
PPI	Skeletal_muscle	dosulepin	58	268	15544	0	3.42202779207411	3	6	3.77220374420999	0.067533890845066	-5.18518846987866
PPI	Skeletal_muscle	doxepin	64	268	17152	0	3.48769822761194	3	9	3.7578562266791	0.0657010273861609	-4.1119295970715
PPI	Skeletal_muscle	doxorubicin	79	268	21172	0	3.31740034007179	3	7	3.68684701492538	0.0625630615147983	-5.90518855548978
PPI	Skeletal_muscle	duloxetine	76	268	20368	0	3.43538884524745	3	9	3.75664657796544	0.0607371024500709	-5.28931608125496
PPI	Skeletal_muscle	dydrogesterone	61	268	16348	0	3.38793736236849	3	6	3.74478345975043	0.0662336107610402	-5.38768901893906
PPI	Skeletal_muscle	erlotinib	70	268	18760	0	3.40453091684435	3	6	3.74685967484009	0.0656692378786529	-5.2129241796336
PPI	Skeletal_muscle	escitalopram	75	268	20100	0	3.44666666666667	4	7	3.7626828358209	0.0601387102121764	-5.25478794006869
PPI	Skeletal_muscle	estradiol	66	268	17688	0	3.41033469018544	3	7	3.77234848484848	0.0687141155025819	-5.26840507245469
PPI	Skeletal_muscle	estriol	87	268	23316	0	3.32724309487048	3	9	3.7352091911134	0.0597285645937527	-6.83033484929238
PPI	Skeletal_muscle	etodolac	72	268	19296	0	3.41060323383085	3	6	3.7183319081675	0.0643342487456921	-4.78327920720852
PPI	Skeletal_muscle	etomidate	83	268	22244	0	3.35312893364503	3	7	3.72927250044956	0.0580260870260874	-6.48231831719797
PPI	Skeletal_muscle	everolimus	79	268	21172	0	3.27720574343473	3	6	3.76464174381258	0.0626218477029548	-7.78380099370416
PPI	Skeletal_muscle	fenoldopam	60	268	16080	0	3.3327736318408	3	6	3.73546128731344	0.0676793028409688	-5.94993799535533
PPI	Skeletal_muscle	fenoterol	72	268	19296	0	3.40987769485904	3	6	3.74472299958541	0.0668376358014212	-5.00983167210187
PPI	Skeletal_muscle	fexofenadine	69	268	18492	0	3.39746917585983	3	6	3.69858276552022	0.0608082307889928	-4.95185578914913
PPI	Skeletal_muscle	flecainide	60	268	16080	0	3.50466417910448	4	8	3.80041495646766	0.0719149920564219	-4.11250518015972
PPI	Skeletal_muscle	flunisolide	63	268	16884	0	3.26107557450841	3	6	3.66649712745795	0.0663159453741385	-6.1134852358999
PPI	Skeletal_muscle	fluoxetine	81	268	21708	0	3.2505067256311	3	6	3.67481101437258	0.0614170097580348	-6.90857940516993
PPI	Skeletal_muscle	fluticasone	70	268	18760	0	3.3319829424307	3	7	3.72142070895523	0.060801621431564	-6.40505561126961
PPI	Skeletal_muscle	fluvastatin	83	268	22244	0	3.47298147815141	3	9	3.74599363873404	0.0623451733446156	-4.37904244926137
PPI	Skeletal_muscle	fostamatinib	71	268	19028	0	3.37544671011141	3	7	3.74583679314695	0.0669451538755532	-5.53273928870299
PPI	Skeletal_muscle	fulvestrant	74	268	19832	0	3.33829164985881	3	6	3.75423167103671	0.0662443106045677	-6.27887915780076
PPI	Skeletal_muscle	gefitinib	73	268	19564	0	3.47434062563893	4	7	3.77271493559599	0.0647332751664894	-4.60928802365804
PPI	Skeletal_muscle	iloprost	57	268	15276	0	3.34897879025923	3	7	3.77555822859387	0.0698310304951464	-6.10873755277447
PPI	Skeletal_muscle	imatinib	66	268	17688	0	3.45850293984622	4	6	3.73174355495251	0.0693243097114966	-3.94148338791142
PPI	Skeletal_muscle	ipratropium	80	268	21440	0	3.25713619402985	3	7	3.73257451026119	0.0578492393555752	-8.21857506732316
PPI	Skeletal_muscle	irbesartan	73	268	19564	0	3.33878552443263	3	7	3.76952693723165	0.0625955483744647	-6.88134258721084
PPI	Skeletal_muscle	isotretinoin	78	268	20904	0	3.36701109835438	3	8	3.75029862705702	0.0599078140692729	-6.39795550309072
PPI	Skeletal_muscle	itraconazole	54	268	14472	0	3.34577114427861	3	6	3.74352162797125	0.0700542601733816	-5.67774868663552
PPI	Skeletal_muscle	labetalol	68	268	18224	0	3.30163520632133	3	7	3.71584599978051	0.0643009730745076	-6.44175000243341
PPI	Skeletal_muscle	lamivudine	59	268	15812	0	3.36162408297496	3	6	3.7419110485707	0.0722522576869397	-5.26332294339475
PPI	Skeletal_muscle	lapatinib	76	268	20368	0	3.51232325216025	4	7	3.80420402101335	0.0634478737859847	-4.60032387905763
PPI	Skeletal_muscle	levonorgestrel	65	268	17420	0	3.33978185993111	3	6	3.77026420780712	0.0662363294252113	-6.49918785674976
PPI	Skeletal_muscle	lopinavir	66	268	17688	0	3.41751469923112	3	7	3.77028098145636	0.0652262301557397	-5.40835000555674
PPI	Skeletal_muscle	losartan	71	268	19028	0	3.47130544460795	4	6	3.76089407714946	0.0599541420011683	-4.83016890702676
PPI	Skeletal_muscle	lovastatin	68	268	18224	0	3.3955223880597	3	6	3.68694235623354	0.065543753562812	-4.44618979434197
PPI	Skeletal_muscle	lypressin	70	268	18760	0	3.313539445629	3	6	3.6889421641791	0.0616985091468538	-6.084469847668
PPI	Skeletal_muscle	maprotiline	81	268	21708	0	3.52473742399116	4	9	3.72617571862908	0.0584407654911265	-3.44687980975379
PPI	Skeletal_muscle	medrysone	74	268	19832	0	3.45118999596612	4	7	3.7318441155708	0.0653762398876169	-4.2929070268821
PPI	Skeletal_muscle	mephentermine	70	268	18760	0	3.32537313432836	3	7	3.74553158315565	0.060663113681345	-6.92609434844253
PPI	Skeletal_muscle	mestranol	74	268	19832	0	3.50897539330375	4	6	3.7613429054054	0.059602714751971	-4.23416136583451
PPI	Skeletal_muscle	methylprednisolone	69	268	18492	0	3.37621674237508	3	6	3.74842080359074	0.064116523423016	-5.80511920086499
PPI	Skeletal_muscle	metoclopramide	66	268	17688	0	3.44549977385798	4	7	3.72120491293532	0.0680917418095381	-4.049024621055
PPI	Skeletal_muscle	metoprolol	71	268	19028	0	3.41780533949969	4	6	3.78927002312382	0.0625426756622918	-5.93937946674854
PPI	Skeletal_muscle	midostaurin	75	268	20100	0	3.29462686567164	3	6	3.7035105721393	0.05863051245004	-6.97390640779536
PPI	Skeletal_muscle	mifepristone	52	268	13936	0	3.50839552238806	4	8	3.71844646957521	0.0683402028368868	-3.07360731264576
PPI	Skeletal_muscle	mirtazapine	68	268	18224	0	3.27441834942932	3	6	3.69772840759438	0.0651601836122261	-6.49645281364176
PPI	Skeletal_muscle	mitotane	84	268	22512	0	3.42839374555792	4	7	3.77285358919687	0.0644203017117649	-5.34706970451897
PPI	Skeletal_muscle	molsidomine	70	268	18760	0	3.23315565031983	3	6	3.70839578891258	0.0659771186325447	-7.2031053862714
PPI	Skeletal_muscle	nadolol	71	268	19028	0	3.45963842758041	4	7	3.78501326991801	0.0640304449396562	-5.08156460015608
PPI	Skeletal_muscle	naloxone	74	268	19832	0	3.4032371924163	3	7	3.74343964300121	0.0646025274779159	-5.26608576887656
PPI	Skeletal_muscle	nelfinavir	67	268	17956	0	3.26520383158833	3	6	3.78427795722878	0.0639806979103406	-8.11298004857426
PPI	Skeletal_muscle	neratinib	81	268	21708	0	3.25078312142989	3	6	3.7181299520914	0.0570361774442851	-8.19386662295226
PPI	Skeletal_muscle	niacin	69	268	18492	0	3.33425264979451	3	6	3.68318502595717	0.0614820268720384	-5.67535577330409
PPI	Skeletal_muscle	nicardipine	71	268	19028	0	3.52711793146941	4	7	3.7939816323313	0.064972041730817	-4.10736208610346
PPI	Skeletal_muscle	nicotinamide	85	268	22780	0	3.41830553116769	3	9	3.73783505267779	0.0592661660455962	-5.39143229316152
PPI	Skeletal_muscle	nifedipine	76	268	20368	0	3.36424783974863	3	7	3.77206377651218	0.0621510070121938	-6.56169475554174
PPI	Skeletal_muscle	nimodipine	70	268	18760	0	3.44291044776119	3	7	3.74222148187633	0.0644930488704054	-4.64098130507966
PPI	Skeletal_muscle	nitrendipine	77	268	20636	0	3.31837565419655	3	8	3.70319490211281	0.0624372757875572	-6.16329337022338
PPI	Skeletal_muscle	norethisterone	66	268	17688	0	3.44250339213026	4	6	3.78810224445952	0.0668769838492075	-5.16768000645046
PPI	Skeletal_muscle	norgestimate	59	268	15812	0	3.43460662787756	4	6	3.74637411459651	0.0710645285708201	-4.38710412900656
PPI	Skeletal_muscle	norgestrel	66	268	17688	0	3.40151515151515	3	6	3.73869756331976	0.0652505897536545	-5.16749983529038
PPI	Skeletal_muscle	nortriptyline	79	268	21172	0	3.49744946155299	4	9	3.78654165879464	0.0625874008984449	-4.6190158576921
PPI	Skeletal_muscle	olaparib	65	268	17420	0	3.32026406429392	3	6	3.78736681974742	0.0659751661278222	-7.0799784656627
PPI	Skeletal_muscle	oxybenzone	55	268	14740	0	3.3365671641791	3	6	3.78355902306648	0.0754710785810909	-5.92269074844483
PPI	Skeletal_muscle	oxymetazoline	54	268	14472	0	3.52356274184632	4	6	3.77526033029298	0.073661277479797	-3.4169593178138
PPI	Skeletal_muscle	palbociclib	86	268	23048	0	3.35282887886151	3	7	3.74985421728567	0.0597067890925021	-6.64958448542693
PPI	Skeletal_muscle	panobinostat	98	268	26264	0	3.45004568991776	3	9	3.73508414559854	0.0536081109648369	-5.31707703462532
PPI	Skeletal_muscle	paroxetine	70	268	18760	0	3.38923240938166	4	6	3.78487819829425	0.0684495931758533	-5.78010431553829
PPI	Skeletal_muscle	pemetrexed	79	268	21172	0	3.30696202531646	3	6	3.75910731154355	0.0580204950584242	-7.79285467612433
PPI	Skeletal_muscle	pergolide	52	268	13936	0	3.40363088404133	3	7	3.82118882749713	0.0755479566768714	-5.527058067788
PPI	Skeletal_muscle	phenformin	71	268	19028	0	3.45948076518814	4	8	3.75708771284423	0.0646088637789827	-4.60628666484771
PPI	Skeletal_muscle	phenolphthalein	65	268	17420	0	3.4032721010333	4	6	3.74985576923077	0.064500836476723	-5.37332051999891
PPI	Skeletal_muscle	pindolol	56	268	15008	0	3.41477878464819	3	7	3.71573760660981	0.0681447183824449	-4.41646585539564
PPI	Skeletal_muscle	pioglitazone	76	268	20368	0	3.36532796543598	3	6	3.7575525333857	0.0607808541043443	-6.45309404958964
PPI	Skeletal_muscle	pitavastatin	83	268	22244	0	3.37353893184679	3	9	3.70717777827729	0.0585456331490399	-5.69878278677342
PPI	Skeletal_muscle	pizotifen	69	268	18492	0	3.31716417910448	3	8	3.74130286069652	0.0664838634302947	-6.37957332363409
PPI	Skeletal_muscle	pravastatin	60	268	16080	0	3.52686567164179	4	6	3.79868003731343	0.0740282919701075	-3.671763300731
PPI	Skeletal_muscle	prednicarbate	73	268	19564	0	3.38059701492537	3	6	3.73558666428133	0.058161882453672	-6.10347592581313
PPI	Skeletal_muscle	prednisone	66	268	17688	0	3.35436454093171	3	7	3.76208347467209	0.0675094631989344	-6.03943379817625
PPI	Skeletal_muscle	procaterol	60	268	16080	0	3.41380597014925	3	7	3.69465422885573	0.0714697688937171	-3.92960916277944
PPI	Skeletal_muscle	prochlorperazine	72	268	19296	0	3.45226990049751	4	9	3.73816386815921	0.0611401095378638	-4.67604604935565
PPI	Skeletal_muscle	progesterone	62	268	16616	0	3.42802118440058	3	7	3.76318743981705	0.0727784687022355	-4.60529413977867
PPI	Skeletal_muscle	promethazine	75	268	20100	0	3.4592039800995	4	7	3.76752052238806	0.0588754326532161	-5.23676053651418
PPI	Skeletal_muscle	propranolol	71	268	19028	0	3.47146310700021	4	6	3.77289901723775	0.0651219456889276	-4.62879152409588
PPI	Skeletal_muscle	pseudoephedrine	85	268	22780	0	3.49367866549605	4	9	3.74759690517998	0.0611313777764204	-4.15364823957675
PPI	Skeletal_muscle	quetiapine	61	268	16348	0	3.45381698067042	4	6	3.77843665891852	0.0675229962305687	-4.80754256134652
PPI	Skeletal_muscle	quinidine	82	268	21976	0	3.4319712413542	3	9	3.74531238623954	0.0561481716700058	-5.58061172012705
PPI	Skeletal_muscle	raloxifene	64	268	17152	0	3.40117770522388	3	9	3.72150842467351	0.067676100882261	-4.73329159442745
PPI	Skeletal_muscle	rifampicin	77	268	20636	0	3.48807908509401	4	7	3.74666868579182	0.0649855319265742	-3.97918725955779
PPI	Skeletal_muscle	rimexolone	54	268	14472	0	3.3971807628524	3	6	3.716676513267	0.0689432370570964	-4.63418551336667
PPI	Skeletal_muscle	risperidone	60	268	16080	0	3.40279850746269	3	6	3.73031218905473	0.069416322409879	-4.71810764704859
PPI	Skeletal_muscle	ropinirole	82	268	21976	0	3.40175646159447	3	7	3.73546698671278	0.0589542065351382	-5.66050405443775
PPI	Skeletal_muscle	rosiglitazone	59	268	15812	0	3.47204654692639	4	6	3.79802839615482	0.0714875604317544	-4.55998004771234
PPI	Skeletal_muscle	rosuvastatin	66	268	17688	0	3.3852329262777	3	8	3.72485908525554	0.0675940295810878	-5.02449936899256
PPI	Skeletal_muscle	rucaparib	84	268	22512	0	3.39192430703625	3	6	3.77705579246624	0.0584542660875075	-6.58859500268874
PPI	Skeletal_muscle	salmeterol	80	268	21440	0	3.54379664179104	4	9	3.75022819496269	0.0641070661338289	-3.22010607599335
PPI	Skeletal_muscle	saquinavir	76	268	20368	0	3.37691476826394	3	6	3.75524879713276	0.062235613528528	-6.07906000147964
PPI	Skeletal_muscle	sertraline	66	268	17688	0	3.48524423337856	3	9	3.77033765829941	0.0679327120299333	-4.19670312581116
PPI	Skeletal_muscle	sildenafil	65	268	17420	0	3.33633754305396	3	6	3.69707979334099	0.0645808053900383	-5.58590510149746
PPI	Skeletal_muscle	simvastatin	74	268	19832	0	3.26260588947156	3	6	3.68600695845099	0.0599986672361706	-7.05684123470295
PPI	Skeletal_muscle	sirolimus	80	268	21440	0	3.4540578358209	4	7	3.73306168376866	0.0590000237607714	-4.72887687433894
PPI	Skeletal_muscle	sorafenib	78	268	20904	0	3.36466704936854	3	7	3.72888932740146	0.0601928666725031	-6.05092095072623
PPI	Skeletal_muscle	spironolactone	74	268	19832	0	3.45255143202904	4	7	3.75464161456232	0.0612723994816438	-4.93028158010658
PPI	Skeletal_muscle	tacrolimus	82	268	21976	0	3.36166727338915	3	7	3.77996598562068	0.0597508026056431	-7.00072122867223
PPI	Skeletal_muscle	tadalafil	56	268	15008	0	3.52238805970149	4	7	3.79957872468017	0.0725767802972799	-3.81927475761926
PPI	Skeletal_muscle	tamoxifen	77	268	20636	0	3.31154293467726	3	6	3.71482179201396	0.0580487344167189	-6.94724633342824
PPI	Skeletal_muscle	telmisartan	70	268	18760	0	3.4568763326226	4	7	3.75641857675906	0.0637978021709714	-4.69518124360646
PPI	Skeletal_muscle	temsirolimus	85	268	22780	0	3.30829675153644	3	7	3.73567054433714	0.0569030544527114	-7.51055979175712
PPI	Skeletal_muscle	terazosin	62	268	16616	0	3.30777563793934	3	6	3.69027112421762	0.0699845278463003	-5.46542926056906
PPI	Skeletal_muscle	testosterone	61	268	16348	0	3.47596036212381	4	7	3.7467752936139	0.0675356588369885	-4.00995468399529
PPI	Skeletal_muscle	thalidomide	59	268	15812	0	3.32873766759423	3	7	3.69730141664558	0.0623051550176915	-5.91546155284738
PPI	Skeletal_muscle	thioridazine	78	268	20904	0	3.3583524684271	3	7	3.73480195177956	0.0611252453942538	-6.15865802949969
PPI	Skeletal_muscle	tibolone	82	268	21976	0	3.39870768110666	3	6	3.80193051510739	0.0587771724740907	-6.86019447734532
PPI	Skeletal_muscle	timolol	68	268	18224	0	3.49961589113257	4	7	3.76813871817384	0.068522730846084	-3.91874088679313
PPI	Skeletal_muscle	toremifene	80	268	21440	0	3.53190298507463	4	9	3.75566732742537	0.0607594747257003	-3.68278928283906
PPI	Skeletal_muscle	tretinoin	62	268	16616	0	3.47821376986038	4	7	3.74249458353395	0.0658668904867552	-4.01234689721253
PPI	Skeletal_muscle	triamcinolone	70	268	18760	0	3.32851812366738	3	6	3.68097374733476	0.0630191942604265	-5.59282973709341
PPI	Skeletal_muscle	triclosan	83	268	22244	0	3.48098363603668	4	7	3.76465249055925	0.0586189701393111	-4.839198877913
PPI	Skeletal_muscle	trimipramine	71	268	19028	0	3.27517342863149	3	6	3.73382462686568	0.0642224898942936	-7.14159788866957
PPI	Skeletal_muscle	troglitazone	58	268	15544	0	3.35029593412249	3	6	3.74661123262995	0.0715722049406942	-5.53727943460528
PPI	Skeletal_muscle	valdecoxib	77	268	20636	0	3.44897266912192	4	6	3.74653178910642	0.0608697519772694	-4.88845625813651
PPI	Skeletal_muscle	vardenafil	74	268	19832	0	3.47937676482453	4	6	3.75724901674062	0.0628131628695103	-4.42379016151995
PPI	Skeletal_muscle	vemurafenib	92	268	24656	0	3.257422128488	3	6	3.74224336875406	0.0584213785914003	-8.29869564799052
PPI	Skeletal_muscle	verapamil	70	268	18760	0	3.4092750533049	3	7	3.68087193496801	0.0639544887026785	-4.24672117895823
PPI	Skeletal_muscle	vorinostat	96	268	25728	0	3.44352456467662	3	9	3.73217817164179	0.0556107058766229	-5.19061217466961
PPI	Skeletal_muscle	warfarin	73	268	19564	0	3.48998159885504	4	8	3.74390666530362	0.0578564533535771	-4.38888061279478
PPI	Skeletal_muscle	xanthinol	57	268	15276	0	3.54929300864101	4	9	3.7796054268133	0.0679613198936777	-3.38887500320186
PPI	Skeletal_muscle	ziprasidone	71	268	19028	0	3.3522703384486	3	6	3.8047356527223	0.0658252319411931	-6.87373672572735
